date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:30:07	247960/247960	---M--	200	added ('OK')	image/jpeg	etag:%226c492498c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/ZV4A0995.JPG	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/ZV4A0995.jpg	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong)
15:30:09	33558/33558	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:30:06%20GMT	http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/8932-vietlott-van-hanh-he-thong-kinh-doanh-tai-4-tinh-ninh-thuan-phu-tho-quang-ngai-thanh-hoa/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-hoat-dong/8932-vietlott-van-hanh-he-thong-kinh-doanh-tai-4-tinh-ninh-thuan-phu-tho-quang-ngai-thanh-hoa/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong)
15:30:42	199953/199953	---M--	200	added ('OK')	image/jpeg	etag:%227f334498c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/%e1%ba%a3nh%201(2).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/%e1%ba%a3nh%201(2).jpg	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong)
15:30:43	29558/29558	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:30:41%20GMT	http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/8930-nhung-con-so-thu-vi-ve-san-pham-power-655/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-hoat-dong/8930-nhung-con-so-thu-vi-ve-san-pham-power-655/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong)
15:30:46	12610/12610	---M--	200	added ('OK')	image/jpeg	etag:%22f2535892c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/article.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/article.jpg	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong)
15:30:46	412699/412699	---M--	200	added ('OK')	image/png	etag:%228873f895c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/Logo%20Power%20655-%20cut.png	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/Logo%20Power%20655-%20cut.png	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong)
15:30:47	29611/29611	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:30:45%20GMT	http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/8915-vietlott-trao-hoc-bong-cho-sinh-vien-hoc-vien-tai-chinh/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-hoat-dong/8915-vietlott-trao-hoc-bong-cho-sinh-vien-hoc-vien-tai-chinh/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong)
15:30:48	29407/29407	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:30:46%20GMT	http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/8903-thong-bao-gia-han-thoi-han-nhan-ho-so-ung-tuyen-dai-ly-xo-so-tu-chon-tai-thanh-hoa-va-vinh-long/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-hoat-dong/8903-thong-bao-gia-han-thoi-han-nhan-ho-so-ung-tuyen-dai-ly-xo-so-tu-chon-tai-thanh-hoa-va-vinh-long/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong)
15:31:02	86218/86218	---M--	200	added ('OK')	image/png	etag:%223c2b4593c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/chinhphuquydinhcachxulyvetrungvietlottkhongcokhachlinhthuong.png	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/chinhphuquydinhcachxulyvetrungvietlottkhongcokhachlinhthuong.png	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong)
15:31:04	31189/31189	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:31:01%20GMT	http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/8898-phat-hanh-ho-so-yeu-cau-lua-chon-dai-ly-xo-so-tu-chon-so-dien-toan-qua-thiet-bi-dau-cuoi-dot-1-nam-2018/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-hoat-dong/8898-phat-hanh-ho-so-yeu-cau-lua-chon-dai-ly-xo-so-tu-chon-so-dien-toan-qua-thiet-bi-dau-cuoi-dot-1-nam-2018/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong)
15:31:13	149369/149369	---M--	200	added ('OK')	image/jpeg	etag:%2225df9796c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/thongbaodieuchinhlichqsmttrongdiptetnguyendan2018(1).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/thongbaodieuchinhlichqsmttrongdiptetnguyendan2018(1).jpg	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong)
15:31:13	32284/32284	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:31:12%20GMT	http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/8893-chinh-phu-quy-dinh-cach-xu-ly-ve-trung-jackpot-khong-co-khach-linh-thuong/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-hoat-dong/8893-chinh-phu-quy-dinh-cach-xu-ly-ve-trung-jackpot-khong-co-khach-linh-thuong/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong)
15:31:15	28573/28573	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:31:13%20GMT	http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/8872-thong-bao-dieu-chinh-lich-quay-so-mo-thuong-xsdt-trong-dip-tet-nguyen-dan-2018/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-hoat-dong/8872-thong-bao-dieu-chinh-lich-quay-so-mo-thuong-xsdt-trong-dip-tet-nguyen-dan-2018/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong)
15:31:16	34841/34841	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:31:14%20GMT	http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/8870-vietlott-chi-nhanh-khanh-hoa-trao-giay-chung-nhan-diem-ban-hang-tieu-bieu/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-hoat-dong/8870-vietlott-chi-nhanh-khanh-hoa-trao-giay-chung-nhan-diem-ban-hang-tieu-bieu/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong)
15:31:22	32832/32832	---M--	200	added ('OK')	image/jpeg	etag:%22d4f8dc2d3ed41:0%22	http://media.vietlott.vn/vi/06.2018/system/archivedate/12132404_759431097519278_8861677715505781345_o.jpg	D:/private/webclone/vietlott/media.vietlott.vn/vi/06.2018/system/archivedate/12132404_759431097519278_8861677715505781345_o.jpg	(from http://vietlott.vn/vi/vietlott/gioi-thieu)
15:31:25	13316/13316	---M--	200	added ('OK')	image/png	etag:%226c132dae68fd41:0%22	http://media.vietlott.vn/vi/06.2018/system/archivedate/logo-vietlott.png	D:/private/webclone/vietlott/media.vietlott.vn/vi/06.2018/system/archivedate/logo-vietlott.png	(from http://vietlott.vn/vi/vietlott/gioi-thieu)
15:31:32	46983/46983	---M--	200	added ('OK')	image/png	etag:%221ef38397c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/images/Vietlott%20petal.png?v=1	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/images/Vietlott%20petal3860.png	(from http://vietlott.vn/vi/vietlott/gioi-thieu)
15:31:33	685/685	---M--	200	added ('OK')	application/x-javascript	etag:51C4257FA4E9F01720AC9A246BF6CF87	http://vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.HistoryWebPart,Vietlott.PlugIn.WebParts.ashx	D:/private/webclone/vietlott/vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.HistoryWebPart,Vietlott.PlugIn.WebParts.js	(from http://vietlott.vn/vi/vietlott/lich-su)
15:31:33	720/720	---M--	200	added ('OK')	application/x-javascript	etag:BE84DCB3EC9DCD1B1D41918C1A28B43F	http://vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.RelationInfoWebPart,Vietlott.PlugIn.WebParts.ashx	D:/private/webclone/vietlott/vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.RelationInfoWebPart,Vietlott.PlugIn.WebParts.js	(from http://vietlott.vn/vi/vietlott/thong-tin-lien-quan)
15:31:33	1069/1069	---M--	200	added ('OK')	application/x-javascript	etag:F207B3976DE8669C6D0A8E5086D60F60	http://vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.LawDocumentWebPart,Vietlott.PlugIn.WebParts.ashx	D:/private/webclone/vietlott/vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.LawDocumentWebPart,Vietlott.PlugIn.WebParts.js	(from http://vietlott.vn/vi/vietlott/thong-tin-lien-quan)
15:31:34	1090/1090	---M--	200	added ('OK')	application/x-javascript	etag:01125C27CB51702B3739D20CB2E3FC93	http://vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.PublishingInfoWebPart,Vietlott.PlugIn.WebParts.ashx	D:/private/webclone/vietlott/vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.PublishingInfoWebPart,Vietlott.PlugIn.WebParts.js	(from http://vietlott.vn/vi/vietlott/thong-tin-lien-quan)
15:31:35	7903/7903	---M--	200	added ('OK')	image/png	etag:%2292b8746ed41:0%22	http://media.vietlott.vn/main/06.2018/cms/document.info/no_image.png	D:/private/webclone/vietlott/media.vietlott.vn/main/06.2018/cms/document.info/no_image.png	(from http://vietlott.vn/vi/vietlott/thong-tin-lien-quan)
15:31:36	685/685	---M--	200	added ('OK')	application/x-javascript	etag:0AD80D9A76CAE9C15BB5445EA01968A0	http://vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.CompanyWebPart,Vietlott.PlugIn.WebParts.ashx	D:/private/webclone/vietlott/vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.CompanyWebPart,Vietlott.PlugIn.WebParts.js	(from http://vietlott.vn/vi/vietlott/lien-he)
15:31:36	1277/1277	---M--	200	added ('OK')	application/x-javascript	etag:CD005EC32EE07E6D5D4F7FB04EAF868E	http://vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.Game645CompareWebPart,Vietlott.PlugIn.WebParts.ashx	D:/private/webclone/vietlott/vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.Game645CompareWebPart,Vietlott.PlugIn.WebParts.js	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/winning-number-645)
15:31:37	33254/33254	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:31:36%20GMT	http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/645?id=00310&nocatche=1	D:/private/webclone/vietlott/vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/6453c17.html	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/winning-number-645)
15:31:38	33224/33224	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:31:37%20GMT	http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/645?id=00309&nocatche=1	D:/private/webclone/vietlott/vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/6450649.html	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/winning-number-645)
15:31:39	33224/33224	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:31:37%20GMT	http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/645?id=00308&nocatche=1	D:/private/webclone/vietlott/vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/6453849.html	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/winning-number-645)
15:31:40	33224/33224	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:31:38%20GMT	http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/645?id=00307&nocatche=1	D:/private/webclone/vietlott/vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/645072a.html	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/winning-number-645)
15:31:41	33224/33224	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:31:39%20GMT	http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/645?id=00306&nocatche=1	D:/private/webclone/vietlott/vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/64528d4.html	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/winning-number-645)
15:31:42	33222/33222	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:31:40%20GMT	http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/645?id=00305&nocatche=1	D:/private/webclone/vietlott/vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/6454894.html	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/winning-number-645)
15:31:45	33224/33224	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:31:42%20GMT	http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/645?id=00304&nocatche=1	D:/private/webclone/vietlott/vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/645d500.html	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/winning-number-645)
15:31:46	33224/33224	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:31:44%20GMT	http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/645?id=00303&nocatche=1	D:/private/webclone/vietlott/vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/6452db2.html	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/winning-number-645)
15:31:47	692/692	---M--	200	added ('OK')	application/x-javascript	etag:9688140297E84DDC425B52ECEEE7B408	http://vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.ViewNewsWebPart,Vietlott.PlugIn.WebParts.ashx	D:/private/webclone/vietlott/vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.ViewNewsWebPart,Vietlott.PlugIn.WebParts.js	(from http://vietlott.vn/vi/tin-tuc/8851-cach-xac-dinh-gia-tri-jackpot-1-va-jackpot-2)
15:31:52	239544/239544	---M--	200	added ('OK')	image/jpeg	etag:%228c5b9597c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/vietlottchinhanhkhanhhoatraogiaychungnhandiembanhangtieubieu.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/vietlottchinhanhkhanhhoatraogiaychungnhandiembanhangtieubieu.jpg	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong)
15:31:52	29424/29424	---M--	200	added ('OK')	image/png	etag:%22baa2f394c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/jackpot300ty-1.png	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/jackpot300ty-1.png	(from http://vietlott.vn/vi/tin-tuc/8851-cach-xac-dinh-gia-tri-jackpot-1-va-jackpot-2)
15:31:53	7686/7686	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:31:52%20GMT	http://vietlott.vn/vi/choi/power-6-55/the-le-tham-gia-du-thuong/	D:/private/webclone/vietlott/vietlott.vn/vi/choi/power-6-55/the-le-tham-gia-du-thuong/index.html	(from http://vietlott.vn/vi/tin-tuc/8851-cach-xac-dinh-gia-tri-jackpot-1-va-jackpot-2)
15:31:55	30749/30749	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:31:52%20GMT	http://vietlott.vn/vi/tin-tuc/9365-tp-ho-chi-minh-lan-thu-2-chao-don-khach-hang-trung-jackpot-1/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/9365-tp-ho-chi-minh-lan-thu-2-chao-don-khach-hang-trung-jackpot-1/index.html	(from http://vietlott.vn/vi/tin-tuc/8851-cach-xac-dinh-gia-tri-jackpot-1-va-jackpot-2)
15:31:55	1277/1277	---M--	200	added ('OK')	application/x-javascript	etag:233DE78C552E28DD55D1F83B70662B94	http://vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.Game655CompareWebPart,Vietlott.PlugIn.WebParts.ashx	D:/private/webclone/vietlott/vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.Game655CompareWebPart,Vietlott.PlugIn.WebParts.js	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/winning-number-655)
15:31:56	30000/30000	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:31:55%20GMT	http://vietlott.vn/vi/tin-tuc/9364-can-tho-don-them-mot-ty-phu-vietlott-moi/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/9364-can-tho-don-them-mot-ty-phu-vietlott-moi/index.html	(from http://vietlott.vn/vi/tin-tuc/8851-cach-xac-dinh-gia-tri-jackpot-1-va-jackpot-2)
15:31:57	35953/35953	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:31:56%20GMT	http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/655?id=00149&nocatche=1	D:/private/webclone/vietlott/vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/655835c.html	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/winning-number-655)
15:31:58	22527/22527	---M--	200	added ('OK')	image/png	etag:%22d4acf894c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/jackpot300ty-2.png	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/jackpot300ty-2.png	(from http://vietlott.vn/vi/tin-tuc/8851-cach-xac-dinh-gia-tri-jackpot-1-va-jackpot-2)
15:31:58	31012/31012	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:31:57%20GMT	http://vietlott.vn/vi/tin-tuc/9363-anh-nong-dan-soc-trang-nhan-thuong-hon-19-ty-dong/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/9363-anh-nong-dan-soc-trang-nhan-thuong-hon-19-ty-dong/index.html	(from http://vietlott.vn/vi/tin-tuc/8851-cach-xac-dinh-gia-tri-jackpot-1-va-jackpot-2)
15:31:59	35921/35921	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:31:57%20GMT	http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/655?id=00148&nocatche=1	D:/private/webclone/vietlott/vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/655b015.html	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/winning-number-655)
15:32:01	35922/35922	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:31:58%20GMT	http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/655?id=00147&nocatche=1	D:/private/webclone/vietlott/vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/655e306.html	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/winning-number-655)
15:32:02	35920/35920	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:32:00%20GMT	http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/655?id=00146&nocatche=1	D:/private/webclone/vietlott/vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/65514eb.html	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/winning-number-655)
15:32:03	35920/35920	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:32:01%20GMT	http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/655?id=00145&nocatche=1	D:/private/webclone/vietlott/vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/6553c28.html	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/winning-number-655)
15:32:04	35921/35921	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:32:02%20GMT	http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/655?id=00144&nocatche=1	D:/private/webclone/vietlott/vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/655feef.html	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/winning-number-655)
15:32:05	35921/35921	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:32:03%20GMT	http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/655?id=00143&nocatche=1	D:/private/webclone/vietlott/vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/6550010.html	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/winning-number-655)
15:32:06	35920/35920	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:32:04%20GMT	http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/655?id=00142&nocatche=1	D:/private/webclone/vietlott/vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/655698d.html	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/winning-number-655)
15:32:07	1282/1282	---M--	200	added ('OK')	application/x-javascript	etag:B7BE5C9FB935456C11CA5EEE18194E5E	http://vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.GameMax4DCompareWebPart,Vietlott.PlugIn.WebParts.ashx	D:/private/webclone/vietlott/vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.GameMax4DCompareWebPart,Vietlott.PlugIn.WebParts.js	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/winning-number-max-4d)
15:32:08	38772/38772	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:32:06%20GMT	http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-4d?id=00257&nocatche=1	D:/private/webclone/vietlott/vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-4d12f0.html	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/winning-number-max-4d)
15:32:09	38741/38741	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:32:07%20GMT	http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-4d?id=00256&nocatche=1	D:/private/webclone/vietlott/vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-4da397.html	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/winning-number-max-4d)
15:32:10	38741/38741	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:32:07%20GMT	http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-4d?id=00255&nocatche=1	D:/private/webclone/vietlott/vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-4d9b21.html	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/winning-number-max-4d)
15:32:11	38720/38720	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:32:08%20GMT	http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-4d?id=00254&nocatche=1	D:/private/webclone/vietlott/vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-4d2b34.html	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/winning-number-max-4d)
15:32:11	38719/38719	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:32:09%20GMT	http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-4d?id=00253&nocatche=1	D:/private/webclone/vietlott/vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-4d966c.html	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/winning-number-max-4d)
15:32:13	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22023806db72bd31:0%22	http://vietlott.vn/slick/fonts/slick.eot	D:/private/webclone/vietlott/vietlott.vn/slick/fonts/slick.eot	(from http://vietlott.vn/slick/slick-theme.css)
15:32:13	4178/4178	---M--	200	added ('OK')	image/gif	etag:%22023806db72bd31:0%22	http://vietlott.vn/slick/ajax-loader.gif	D:/private/webclone/vietlott/vietlott.vn/slick/ajax-loader.gif	(from http://vietlott.vn/slick/slick-theme.css)
15:32:14	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22023806db72bd31:0%22	http://vietlott.vn/slick/fonts/slick.eot?	D:/private/webclone/vietlott/vietlott.vn/slick/fonts/slickd41d.eot	(from http://vietlott.vn/slick/slick-theme.css)
15:32:14	1380/1380	---M--	200	added ('OK')	font/x-woff	etag:%22023806db72bd31:0%22	http://vietlott.vn/slick/fonts/slick.woff	D:/private/webclone/vietlott/vietlott.vn/slick/fonts/slick.woff	(from http://vietlott.vn/slick/slick-theme.css)
15:32:14	1892/1892	---M--	200	added ('OK')	application/octet-stream	etag:%22023806db72bd31:0%22	http://vietlott.vn/slick/fonts/slick.ttf	D:/private/webclone/vietlott/vietlott.vn/slick/fonts/slick.ttf	(from http://vietlott.vn/slick/slick-theme.css)
15:32:15	2152/2152	---M--	200	added ('OK')	image/svg+xml	etag:%22023806db72bd31:0%22	http://vietlott.vn/slick/fonts/slick.svg	D:/private/webclone/vietlott/vietlott.vn/slick/fonts/slick.svg	(from http://vietlott.vn/slick/slick-theme.css)
15:32:15	94/94	---M--	200	added ('OK')	text/css	etag:%22fd1c691566f7d11:0%22	http://vietlott.vn/game/mega645/app.css	D:/private/webclone/vietlott/vietlott.vn/game/mega645/app.css	(from http://vietlott.vn/game/mega645/)
15:32:15	3010/3010	---M-Z	200	added ('OK')	application/javascript	etag:%22055954f6fad21:0%22	http://vietlott.vn/game/mega645/src/preLoad.js	D:/private/webclone/vietlott/vietlott.vn/game/mega645/src/preLoad.js	(from http://vietlott.vn/game/mega645/)
15:32:16	3401/3401	---M-Z	200	added ('OK')	application/javascript	etag:%22055954f6fad21:0%22	http://vietlott.vn/game/mega645/src/resources.js	D:/private/webclone/vietlott/vietlott.vn/game/mega645/src/resources.js	(from http://vietlott.vn/game/mega645/)
15:32:16	8366/8366	---M-Z	200	added ('OK')	application/javascript	etag:%22055954f6fad21:0%22	http://vietlott.vn/game/mega645/src/intro.js	D:/private/webclone/vietlott/vietlott.vn/game/mega645/src/intro.js	(from http://vietlott.vn/game/mega645/)
15:32:17	19458/19458	---M-Z	200	added ('OK')	application/javascript	etag:%2204a707e26ed21:0%22	http://vietlott.vn/game/mega645/src/chooseNumber.js	D:/private/webclone/vietlott/vietlott.vn/game/mega645/src/chooseNumber.js	(from http://vietlott.vn/game/mega645/)
15:32:18	22317/22317	---M-Z	200	added ('OK')	application/javascript	etag:%22807998116cdd21:0%22	http://vietlott.vn/game/mega645/src/result.js	D:/private/webclone/vietlott/vietlott.vn/game/mega645/src/result.js	(from http://vietlott.vn/game/mega645/)
15:32:18	1375/1375	---M--	200	added ('OK')	application/javascript	etag:%22c28b6e756cdd21:0%22	http://vietlott.vn/game/mega645/src/app.js	D:/private/webclone/vietlott/vietlott.vn/game/mega645/src/app.js	(from http://vietlott.vn/game/mega645/)
15:32:19	94/94	---M--	200	added ('OK')	text/css	etag:%2268e0442c80ad21:0%22	http://vietlott.vn/game/max4d/app.css	D:/private/webclone/vietlott/vietlott.vn/game/max4d/app.css	(from http://vietlott.vn/game/max4d/)
